ngram,count,percentage
ajr,4393657,7.302227037633226e-05
spk,4393494,7.301956132779448e-05
jsi,4389396,7.295145285596745e-05
nlg,4387185,7.291470619144582e-05
ivf,4386215,7.28985848596566e-05
gmm,4385579,7.288801458438036e-05
xxu,4384396,7.286835320756939e-05
jpo,4383389,7.285161693838201e-05
hgt,4383116,7.284707969757948e-05
zbr,4381935,7.282745156062786e-05
fln,4378362,7.27680685518826e-05
pgh,4378006,7.276215185691665e-05
mwm,4377054,7.274632968386167e-05
xei,4376607,7.273890057529489e-05
blt,4376348,7.273459601350786e-05
ruo,4375432,7.271937215792133e-05
szt,4375073,7.271340560316636e-05
gik,4372068,7.266346271447912e-05
tpy,4369148,7.261493251981467e-05
hct,4368013,7.25960688996283e-05
xyr,4367637,7.258981980606877e-05
ayx,4367471,7.258706089774196e-05
flr,4366846,7.25766734416922e-05
koj,4365978,7.25622473427303e-05
ipx,4365538,7.255493457367127e-05
mwc,4364181,7.253238132909603e-05
frg,4359962,7.246226184577775e-05
lrw,4359680,7.24575750256081e-05
rmj,4359114,7.244816814540944e-05
lpj,4357960,7.242898874655917e-05
krt,4355972,7.239594832635611e-05
yjr,4355943,7.239546634839541e-05
ktm,4355638,7.239039726984311e-05
zyk,4355424,7.238684060489168e-05
hrr,4355253,7.238399859691646e-05
ucp,4353733,7.235873630380346e-05
lrh,4353712,7.235838728528018e-05
xxe,4353353,7.23524207305252e-05
oay,4352669,7.234105269862436e-05
zga,4351953,7.232915282897375e-05
svt,4351280,7.231796761629937e-05
cff,4350459,7.230432265403242e-05
qia,4350016,7.229696002518434e-05
clm,4346279,7.223485134797164e-05
sij,4342961,7.217970642129469e-05
mji,4340398,7.213710954152584e-05
iiu,4337347,7.208640213607334e-05
vmu,4336719,7.207596482023455e-05
swu,4334027,7.203122396953704e-05
txe,4332008,7.19976683315139e-05
tkg,4331670,7.199205079528219e-05
cmh,4331293,7.198578508179299e-05
vgn,4329079,7.194898855748232e-05
kmm,4327272,7.191895634455126e-05
jiw,4326738,7.191008130210235e-05
ggd,4325553,7.189038668543201e-05
tuu,4323809,7.186140152807077e-05
ccv,4322487,7.183942998103433e-05
jhe,4322327,7.183677079228558e-05
fdv,4321882,7.182937492357815e-05
ovw,4319729,7.179359221497795e-05
wdw,4319624,7.179184712236159e-05
pmv,4317568,7.175767654694031e-05
fgc,4316950,7.174740543039831e-05
jom,4315407,7.172176087890266e-05
pxp,4314904,7.171340105427383e-05
yks,4310637,7.164248381433093e-05
psq,4307339,7.158767128624757e-05
rrf,4307235,7.158594281356089e-05
gfs,4307230,7.158585971391249e-05
bbf,4305119,7.155077504235883e-05
swb,4301803,7.149566335554124e-05
hmv,4300474,7.147357546899704e-05
eoy,4297600,7.142580979109784e-05
mfp,4297087,7.141728376717219e-05
tkl,4295053,7.138347883020387e-05
guz,4291099,7.131776362825068e-05
pny,4288273,7.12707957069761e-05
lhs,4285510,7.122487484127132e-05
wut,4280420,7.114027939920211e-05
ycg,4280172,7.113615765664156e-05
woj,4278782,7.11130559543869e-05
vrb,4277315,7.108867451754691e-05
hgp,4276488,7.107492983570187e-05
mza,4274120,7.103557384222055e-05
izp,4271548,7.09928273830846e-05
efv,4267514,7.092578258675705e-05
nvl,4265426,7.089108017358601e-05
zae,4264379,7.087367910721146e-05
uzo,4261931,7.083299351935578e-05
tjp,4260912,7.081605781101225e-05
kgg,4259031,7.07847957232849e-05
qas,4258429,7.077479052561777e-05
sgf,4258266,7.077208147708e-05
nrg,4258091,7.076917298938607e-05
cpf,4254463,7.070887588450844e-05
uws,4252528,7.067671632057839e-05
wum,4252335,7.067350867415022e-05
dpy,4251876,7.066588012642728e-05
vbi,4250505,7.064309420283654e-05
ajs,4249965,7.063411944080954e-05
mhp,4249207,7.06215215341124e-05
cnb,4248473,7.060932250572756e-05
skk,4248314,7.06066799369085e-05
nbd,4247766,7.059757221544408e-05
gdc,4247719,7.059679107874914e-05
vcp,4243826,7.053208969250641e-05
evx,4242957,7.051764697361483e-05
lxe,4240850,7.048262878177988e-05
hji,4240091,7.047001425515306e-05
svb,4237804,7.043200447597579e-05
rbf,4234897,7.038369034039716e-05
weq,4230322,7.030765416211294e-05
mtf,4225106,7.022096460890408e-05
ruw,4224640,7.021321972167338e-05
yky,4220991,7.015257359827248e-05
vtw,4219821,7.013312828054735e-05
kbk,4219410,7.012629748944902e-05
grn,4219298,7.01244360573249e-05
xtx,4218602,7.011286858626789e-05
mxd,4216433,7.007681995879282e-05
gjr,4215375,7.005923607319179e-05
hnv,4213302,7.002478295896595e-05
hmd,4212343,7.000884444640321e-05
xlt,4211580,6.999616344005766e-05
crw,4210117,6.997184848293639e-05
ikp,4209247,6.995738914411513e-05
dtf,4208067,6.993777762709319e-05
cgd,4204050,6.98710153695702e-05
csx,4203761,6.986621220989279e-05
ygb,4202202,6.984030173952227e-05
jfk,4201735,6.983254023236189e-05
rjp,4198784,6.978349481987735e-05
wko,4196929,6.975266485032168e-05
abk,4194178,6.970694342377306e-05
zja,4193435,6.969459481602112e-05
jta,4193243,6.969140378952263e-05
kxt,4192529,6.967953715973139e-05
clk,4190518,6.964611448114568e-05
pfs,4189455,6.962844749589626e-05
upq,4188404,6.961097994980299e-05
xxr,4187653,6.95984983826136e-05
vtt,4186107,6.957280397132893e-05
uio,4183053,6.952204670608739e-05
pgf,4180663,6.948232507415311e-05
rwl,4179036,6.94552844485644e-05
pxx,4177747,6.943386135920736e-05
jbr,4176881,6.941946850010482e-05
nvh,4170800,6.93184027077231e-05
dfx,4170787,6.931818664863728e-05
pwm,4168103,6.92735787573772e-05
wpt,4167853,6.92694237749573e-05
gud,4157672,6.910021627088918e-05
pyj,4155810,6.906926996182573e-05
prk,4154964,6.905520950131679e-05
wml,4153100,6.902422995239398e-05
slh,4152175,6.900885651744035e-05
mlx,4148182,6.894249313822967e-05
tkh,4139258,6.879417688576881e-05
uob,4139106,6.87916506564575e-05
ggw,4137391,6.876314747705697e-05
fpm,4136843,6.875403975559255e-05
mnv,4135826,6.873713728710837e-05
jsh,4133170,6.869299475387934e-05
wwz,4131389,6.866339465911995e-05
nzb,4128359,6.861303627219072e-05
zsp,4126661,6.858481563159474e-05
bka,4125624,6.856758076451699e-05
xxh,4123384,6.853035212203466e-05
dgk,4120943,6.848978287368672e-05
epj,4120017,6.847439281880341e-05
xgn,4117626,6.843465456693946e-05
bmm,4115612,6.840118202856472e-05
uih,4109725,6.830334050254085e-05
xob,4109076,6.829255416817878e-05
giq,4108919,6.828994483921908e-05
njm,4106387,6.82478631772703e-05
smj,4103422,6.819858508577025e-05
twc,4101887,6.817307349371205e-05
piq,4101617,6.816858611269855e-05
nbt,4099543,6.813411637854304e-05
pwd,4099067,6.812620529201554e-05
gub,4097955,6.810772393021181e-05
ehw,4097306,6.809693759584975e-05
hcn,4097139,6.809416206759326e-05
vaz,4095011,6.805879485723505e-05
fbc,4093190,6.802852996528847e-05
frn,4091461,6.799979410687242e-05
vry,4090532,6.798435419220007e-05
fdf,4090309,6.798064794788152e-05
rfy,4089357,6.796482577482653e-05
pnn,4087949,6.794142491383763e-05
eqc,4085991,6.790888309152496e-05
rrv,4081137,6.782820995286011e-05
dfk,4078032,6.777660507120493e-05
njc,4076211,6.774634017925835e-05
btp,4071732,6.767189951422337e-05
sxg,4071669,6.767085245865355e-05
kmd,4070420,6.765009416648372e-05
gft,4067679,6.76045389392319e-05
ikf,4063459,6.753440283598395e-05
hze,4061934,6.750905744322254e-05
bgt,4061399,6.750016578084394e-05
fpp,4060759,6.7489529025849e-05
bhp,4060722,6.748891408845085e-05
dgt,4059130,6.746245516040092e-05
grt,4058600,6.745364659767072e-05
xyh,4058230,6.744749722368926e-05
ueq,4056501,6.74187613652732e-05
lrn,4050770,6.732351254827935e-05
lcb,4050743,6.7323063810178e-05
cyy,4048972,6.729362991471542e-05
bwp,4046989,6.726067259416074e-05
aeq,4045995,6.724415238405921e-05
pih,4044504,6.721937206890692e-05
tfp,4042085,6.717916845901193e-05
nfh,4036580,6.708767574612567e-05
kgm,4035391,6.706791464973662e-05
tfd,4034988,6.706121681807573e-05
zbi,4034345,6.705053020329174e-05
ezf,4033030,6.702867499576306e-05
hcf,4023460,6.686962226872918e-05
pkw,4022443,6.6852719800245e-05
clv,4021768,6.684150134771126e-05
ehh,4018093,6.67804231061387e-05
lbm,4015673,6.674020287631404e-05
mze,4013806,6.67091734676022e-05
jmc,4011201,6.666587855078682e-05
khm,4010748,6.665834972264194e-05
mgk,4008876,6.662723721428172e-05
npf,4008651,6.662349773010381e-05
xaa,4006492,6.658761530192552e-05
rqa,4002681,6.652427674991652e-05
zgo,4002549,6.652208291919881e-05
rvt,4002011,6.651314139703119e-05
kmt,3999648,6.647386850319826e-05
sfg,3998476,6.645438994561376e-05
bsx,3998002,6.644651209894561e-05
ioy,3996667,6.642432449282334e-05
vfa,3996394,6.64197872520208e-05
tiy,3994801,6.639331170404119e-05
prl,3993091,6.636489162428905e-05
kll,3991545,6.633919721300438e-05
xyi,3990375,6.631975189527923e-05
yax,3989327,6.630233420897499e-05
sbw,3986306,6.625212540141289e-05
brn,3984832,6.622762762506515e-05
bnw,3982987,6.619696385480626e-05
gix,3981376,6.617018914809241e-05
ocv,3977490,6.610560410135743e-05
wmf,3976975,6.609704483757244e-05
uxv,3976356,6.608675710110076e-05
jeb,3972905,6.602940172377642e-05
bfs,3970403,6.598781865971804e-05
cjp,3967474,6.593913888568645e-05
qdi,3966860,6.592893424886316e-05
jpm,3962900,6.58631193273319e-05
yvu,3962667,6.585924688371656e-05
evw,3961918,6.584679855638654e-05
fhs,3961626,6.584194553692008e-05
pft,3954835,6.572907959446583e-05
sjc,3954262,6.571955637475943e-05
lhr,3953577,6.570817172292889e-05
nxl,3952295,6.568686497307963e-05
rwp,3948572,6.562498897488244e-05
xiu,3947572,6.560836904520282e-05
zvi,3947156,6.560145515445611e-05
ajc,3946663,6.559326152912405e-05
xfv,3945123,6.556766683741746e-05
gsx,3942241,6.551976820008081e-05
yox,3940112,6.548438436979292e-05
kpx,3939438,6.547318253718887e-05
xft,3936126,6.541813733008998e-05
ikg,3933415,6.537308070072857e-05
dkl,3933343,6.537188406579164e-05
ejd,3932199,6.535287086623817e-05
lrt,3931012,6.533314300970847e-05
jle,3927920,6.52817541871391e-05
lxd,3925303,6.523825983116756e-05
fmb,3925166,6.523598290080145e-05
wyt,3924169,6.521941283091088e-05
wcm,3921604,6.517678271128267e-05
kmn,3921529,6.51755362165567e-05
lpv,3919239,6.513747657759039e-05
yoe,3919047,6.51342855510919e-05
zbl,3917375,6.51064970286676e-05
jww,3916555,6.509286868633031e-05
pdn,3910047,6.49847061839754e-05
ytx,3909630,6.497777567329901e-05
dvu,3905763,6.491350640522795e-05
zug,3905368,6.490694153300451e-05
wlg,3904098,6.48858342223114e-05
nwv,3900131,6.481990296127238e-05
cdy,3899737,6.481335470897861e-05
ggf,3897857,6.478210924118095e-05
fnc,3896702,6.4762913222401e-05
ktg,3895087,6.473607203596843e-05
bua,3894343,6.47237068082868e-05
lnw,3892497,6.469302641809822e-05
tmh,3891245,6.467221826613935e-05
pnm,3889852,6.464906670409565e-05
lyx,3887878,6.46162589629081e-05
jrn,3887793,6.461484626888533e-05
xxn,3886866,6.459943959407233e-05
yrw,3886819,6.459865845737739e-05
jko,3886667,6.459613222806609e-05
twm,3885369,6.457455955934196e-05
jwe,3882827,6.453231169809638e-05
dlr,3882374,6.452478286995152e-05
dwc,3882120,6.45205614078129e-05
ozt,3881892,6.451677206384594e-05
nfb,3880997,6.45018972267827e-05
jna,3878671,6.446323927034792e-05
hdh,3875438,6.440950703769375e-05
nxf,3871229,6.433955375367225e-05
pxm,3871089,6.43372269635171e-05
nxe,3871056,6.433667850583768e-05
kza,3869903,6.431751572691709e-05
djf,3867470,6.42770794380066e-05
nnz,3859708,6.414807554383345e-05
glp,3859373,6.414250786739078e-05
plz,3855065,6.407090921033101e-05
brt,3854548,6.406231670668664e-05
ibj,3853120,6.403858344710417e-05
nwd,3852555,6.402919318683519e-05
blc,3851999,6.401995250593332e-05
ydp,3851414,6.401022984707076e-05
hlp,3849341,6.397577673284492e-05
rxl,3848788,6.39665859117321e-05
bnd,3848502,6.396183261184372e-05
cvc,3848304,6.395854186576715e-05
jcr,3848243,6.395752805005671e-05
wuk,3844531,6.389583487108598e-05
auj,3842652,6.3864606023218e-05
rkx,3842058,6.385473378498831e-05
hwn,3841903,6.385215769588796e-05
svl,3841341,6.384281729540803e-05
trw,3840163,6.382323901824545e-05
xul,3839224,6.380763290427629e-05
bwb,3837099,6.377231555370712e-05
irz,3837047,6.377145131736378e-05
kcy,3836087,6.375549618487135e-05
hlh,3836051,6.375489786740289e-05
pux,3835239,6.374140248450304e-05
ecx,3834190,6.372396817826912e-05
rfw,3832176,6.36904956398944e-05
vwh,3830137,6.365660760327766e-05
gbg,3828778,6.363402111884306e-05
cln,3827696,6.361603835492973e-05
lgf,3827274,6.360902474460493e-05
bgs,3823958,6.355391305778734e-05
jkr,3820804,6.350149379957785e-05
ovv,3820770,6.350092872196874e-05
bpt,3819947,6.348725051984242e-05
hml,3819794,6.348470767060144e-05
mkr,3818135,6.345713520726296e-05
obk,3816527,6.343041036033815e-05
zpi,3815910,6.342015586372583e-05
ajd,3815860,6.341932486724184e-05
rcx,3815734,6.341723075610221e-05
cnp,3811326,6.33439701060745e-05
tnp,3808809,6.330213774307091e-05
sbk,3808654,6.329956165397057e-05
jsu,3803511,6.321408535562834e-05
wza,3801952,6.318817488525781e-05
zov,3800522,6.316440838581598e-05
sfx,3799710,6.315091300291613e-05
npn,3797779,6.311881991870479e-05
zzt,3795255,6.307687121619346e-05
ziz,3791535,6.30150450777853e-05
srw,3784955,6.290568594049346e-05
bxt,3783417,6.288012448864622e-05
ilq,3782456,6.286415273622411e-05
frt,3781374,6.284616997231078e-05
wlp,3781362,6.284597053315461e-05
azk,3779392,6.281322927168578e-05
mku,3779245,6.281078614202289e-05
kkl,3778893,6.280493592677566e-05
nrl,3777306,6.277856009837411e-05
eqi,3776772,6.276968505592519e-05
nhw,3775595,6.275012339869229e-05
ddk,3775352,6.274608475578015e-05
yff,3775111,6.274207935272737e-05
zqu,3774577,6.273320431027846e-05
ifx,3771661,6.268474059533271e-05
jfo,3771284,6.26784748818435e-05
bbm,3770061,6.265814870784532e-05
urx,3766622,6.260099276967714e-05
hkc,3765074,6.257526511853311e-05
imx,3762332,6.252969327135162e-05
rgk,3752250,6.236213114032177e-05
jrr,3750653,6.233558911262344e-05
xfc,3749472,6.231596097567182e-05
qus,3745988,6.225805714066804e-05
ozm,3744106,6.222677843301101e-05
ojs,3743462,6.221607519829735e-05
trx,3742434,6.21989899105867e-05
whp,3740958,6.21744588943796e-05
sck,3739446,6.214932956070402e-05
ikv,3738170,6.212812253043285e-05
uyx,3732476,6.203348865083713e-05
yrp,3732217,6.202918408905011e-05
flw,3731930,6.202441416923206e-05
vyf,3731072,6.201015426956697e-05
jgr,3729551,6.198487535652427e-05
kue,3727497,6.195073802096235e-05
bdc,3726554,6.193506542727447e-05
dxs,3725424,6.191628490673652e-05
zyr,3725423,6.191626828680684e-05
ydh,3724146,6.189504463660598e-05
kze,3723018,6.187629735592737e-05
uod,3721229,6.184656430173055e-05
kln,3719902,6.18245096550457e-05
obz,3717387,6.178271053190148e-05
oyj,3712984,6.170953298152216e-05
mdy,3711105,6.167830413365416e-05
njd,3709984,6.165967319248333e-05
pyu,3709484,6.16513632276435e-05
ozb,3708810,6.164016139503945e-05
qpa,3708443,6.163406188084704e-05
uzy,3707405,6.16168103938396e-05
mwb,3706464,6.160117104001109e-05
xss,3702780,6.153994321907139e-05
qab,3702544,6.153602091566701e-05
yik,3699858,6.149137978454757e-05
nzw,3698435,6.14677296246135e-05
mkm,3697521,6.145253900888632e-05
jce,3696851,6.144140365600098e-05
oaj,3695446,6.141805265480112e-05
nqa,3694787,6.140710012114226e-05
bxx,3694214,6.139757690143584e-05
wcy,3691550,6.135330140876936e-05
vct,3690642,6.133821051262028e-05
efk,3690504,6.133591696232449e-05
dxf,3690284,6.133226057779498e-05
xeb,3690084,6.132893659185905e-05
fnb,3689503,6.13192804127152e-05
tbp,3689351,6.13167541834039e-05
rxv,3689258,6.131520852994368e-05
txg,3688456,6.130187934634064e-05
jof,3688223,6.12980069027253e-05
umx,3685350,6.125025784475577e-05
jvi,3685170,6.124726625741343e-05
hhd,3684380,6.123413651296654e-05
bnb,3680439,6.11686373700992e-05
ezj,3679996,6.116127474125113e-05
lnn,3679265,6.114912557265534e-05
pcx,3675769,6.109102229849541e-05
fdm,3674574,6.107116148252828e-05
bjr,3670327,6.1000576641178965e-05
kgc,3669348,6.098430573002263e-05
dxc,3668801,6.097521462848788e-05
hbh,3668800,6.0975198008558204e-05
fgz,3667165,6.094802442353203e-05
xzi,3667019,6.0945597913798815e-05
kxp,3666274,6.0933216066187505e-05
ytf,3664848,6.090951604646438e-05
ukj,3664628,6.0905859661934866e-05
vhf,3663517,6.0887394920060814e-05
sxo,3661141,6.084790596714206e-05
qlt,3660553,6.083813344849045e-05
cdj,3657380,6.078539841161705e-05
ozd,3657049,6.077989721489309e-05
mkl,3656356,6.076837960362512e-05
qid,3652164,6.069870885840819e-05
aay,3651110,6.0681191452525875e-05
vnh,3649998,6.0662710090722153e-05
ooj,3647589,6.062267268012397e-05
nbm,3647038,6.0613515098870496e-05
tkc,3646704,6.060796404235751e-05
tlg,3645912,6.0594801058051255e-05
cpn,3645761,6.059229144866963e-05
nrr,3645033,6.058019213986288e-05
npb,3644703,6.057470756306861e-05
dsz,3642597,6.053970599116335e-05
rnx,3638386,6.0469719467282503e-05
jbe,3637518,6.04552933683206e-05
ynf,3636747,6.044247940253762e-05
xeu,3635009,6.041359396475445e-05
tlv,3633032,6.0380736363777864e-05
nzp,3631736,6.035919693491309e-05
fbb,3631133,6.034917511731628e-05
grh,3629806,6.0327120470631436e-05
pgw,3629460,6.0321369974962295e-05
lbf,3628056,6.0298035593692115e-05
ruu,3625502,6.025558829329039e-05
krd,3623859,6.022828174882679e-05
vrd,3621778,6.019369567516352e-05
lgn,3618498,6.013918230581439e-05
suj,3617069,6.011543242630222e-05
fdl,3616507,6.010609202582228e-05
tmj,3615663,6.009206480517269e-05
jcs,3614286,6.0069179162003874e-05
xax,3612903,6.0046193799256964e-05
kdc,3612470,6.0038997369705694e-05
vyn,3610527,6.0006704846338204e-05
xsd,3610494,6.000615638865878e-05
wlm,3609761,5.9993973980203624e-05
afy,3606678,5.9942734737001386e-05
nwm,3604887,5.991296844294519e-05
zdu,3596756,5.977783179472028e-05
bxa,3595426,5.975572728824639e-05
nvp,3594064,5.9733090944022765e-05
fgm,3592501,5.970711399393353e-05
muv,3589379,5.9655226573473786e-05
glr,3586933,5.961457422547746e-05
mvm,3586215,5.96026411159675e-05
zfa,3586044,5.9599799107992285e-05
vvv,3585597,5.9592369999425495e-05
rbw,3585535,5.959133956378536e-05
zao,3585455,5.9590009969410995e-05
dhh,3585448,5.958989362990323e-05
cpb,3584473,5.957368919846562e-05
plg,3584184,5.95688860387882e-05
ejc,3582541,5.95415794943246e-05
gdl,3578776,5.947900545908087e-05
qad,3576291,5.943770493382703e-05
hyk,3576263,5.9437239575796003e-05
dwg,3575425,5.942331207472449e-05
wbc,3571788,5.936286539047974e-05
gmf,3571087,5.9351214819774336e-05
jri,3569749,5.9328977353863014e-05
crv,3565896,5.926494076480748e-05
jga,3565244,5.925410457065636e-05
lgy,3564824,5.9247124200190934e-05
djb,3564522,5.9242104981427685e-05
bmr,3563943,5.9232482042143186e-05
lws,3563912,5.9231966824323125e-05
bjs,3562256,5.920444422077369e-05
niy,3560403,5.9173647491077374e-05
hzc,3559928,5.916575302447956e-05
prg,3559780,5.916329327488697e-05
ylh,3558718,5.914564290956723e-05
ftj,3557255,5.912132795244595e-05
frr,3555934,5.9099373025339185e-05
lhd,3551622,5.90277078885607e-05
dpn,3547256,5.895514527557951e-05
uhf,3546953,5.89501094368866e-05
ohk,3544191,5.890420519111151e-05
mgf,3542777,5.888070461054454e-05
cnh,3541135,5.885341468601061e-05
vnt,3540091,5.88360634794251e-05
uii,3539404,5.8824645587735205e-05
vmw,3538621,5.8811632182796065e-05
xyd,3536512,5.877658075110177e-05
qsm,3534912,5.8749988863614395e-05
clf,3534154,5.873739095691725e-05
oiz,3534086,5.873626080169904e-05
swg,3532390,5.870807340096241e-05
zgu,3532354,5.870747508349395e-05
cbg,3530584,5.867805780796104e-05
blg,3530420,5.867533213949358e-05
jii,3529159,5.865437440816759e-05
bxf,3527751,5.863097354717869e-05
dlm,3525537,5.859417702286803e-05
dkd,3524453,5.857616101909534e-05
prb,3519096,5.8487128055801664e-05
mxx,3518565,5.847830287314179e-05
tkt,3515860,5.843334596335843e-05
ojp,3515742,5.8431384811656244e-05
lrb,3514790,5.841556263860125e-05
dwm,3514516,5.841100877786904e-05
jno,3511681,5.8363891277227345e-05
dzw,3508804,5.83160757395391e-05
xeg,3507484,5.8294137432362014e-05
wts,3507339,5.829172754255847e-05
mjp,3507050,5.828692438288106e-05
lcv,3505355,5.8258753602074126e-05
aaq,3502684,5.8214361769899873e-05
xfx,3499871,5.8167609907711135e-05
wxp,3498958,5.815243591191365e-05
bfd,3490578,5.801316090119851e-05
flb,3486260,5.794139604484194e-05
ovh,3478906,5.781917308197808e-05
mcq,3474954,5.7753491119884257e-05
nbn,3472337,5.7709996763912714e-05
zut,3471465,5.7695504185232087e-05
dpb,3470568,5.768059610830949e-05
cws,3468338,5.764353366512394e-05
tmw,3466670,5.761581162241836e-05
frb,3465052,5.758892057619674e-05
kpm,3464693,5.7582954021441767e-05
kgz,3462794,5.7551392774980175e-05
vmp,3460373,5.751115592522584e-05
cdx,3459697,5.749992085276242e-05
crb,3459657,5.749925605557524e-05
rrg,3458153,5.74742596813371e-05
ejm,3456536,5.744738525504517e-05
gdm,3456088,5.743993952654871e-05
ymg,3454621,5.7415558089708715e-05
xdx,3453705,5.740033423412219e-05
zij,3453120,5.7390611575259616e-05
gze,3452877,5.738657293234748e-05
iqa,3452232,5.7375853077704125e-05
kmr,3452028,5.737246261204948e-05
rnz,3451176,5.735830243196245e-05
szl,3450803,5.735210319819196e-05
fxp,3450308,5.7343876333000554e-05
cxc,3449814,5.733566608773883e-05
nxn,3448202,5.7308874761095293e-05
rbn,3447110,5.729072579788515e-05
rfn,3445707,5.7267408036544656e-05
khy,3443088,5.7223880440713754e-05
bnp,3442786,5.721886122195052e-05
rlk,3442609,5.721591949439723e-05
ytl,3442337,5.721139887352437e-05
rqt,3441370,5.719532740152418e-05
kyv,3440021,5.717290711638639e-05
brg,3439091,5.7157450581784356e-05
zob,3436420,5.711305874961011e-05
wcp,3436118,5.710803953084687e-05
wgs,3435380,5.7095774022743314e-05
yoj,3435043,5.709017310644129e-05
tdg,3432094,5.704116093381611e-05
jsf,3430478,5.701430312745386e-05
fxa,3427616,5.6966736888710814e-05
sgw,3426133,5.6942089532995944e-05
cvt,3425790,5.6936388897115844e-05
vmc,3423807,5.690343157656117e-05
gxx,3422735,5.688561501194463e-05
gax,3420567,5.684958300439923e-05
sbg,3420546,5.684923398587596e-05
rbg,3420329,5.684562746113549e-05
wbb,3419382,5.6829888387728895e-05
gwf,3418678,5.681818795723444e-05
dbj,3418271,5.681142364585485e-05
prh,3416830,5.678747432718653e-05
btd,3415719,5.6769009585312475e-05
muy,3414687,5.675185781788311e-05
vxc,3413092,5.6725349030044134e-05
cbm,3412865,5.6721576306006865e-05
lbh,3412315,5.671243534468308e-05
vru,3412288,5.671198660658173e-05
jhi,3411642,5.6701250132008704e-05
prv,3410603,5.6683982025071585e-05
oxj,3409961,5.6673312030217275e-05
hdy,3406759,5.662009501538316e-05
ibk,3404928,5.658966392413979e-05
qde,3402310,5.654615294823857e-05
afw,3402220,5.654465715456741e-05
pzo,3402034,5.6541565847647e-05
mlj,3401663,5.6535399853735856e-05
swl,3398454,5.648206649939399e-05
ivl,3393925,5.6406794837875024e-05
hfc,3388743,5.632067036227528e-05
lnk,3388267,5.631275927574778e-05
lxs,3388131,5.631049896531136e-05
hft,3386495,5.628330876035551e-05
ypp,3384893,5.6256683633008775e-05
kuf,3384053,5.62427228920779e-05
ybd,3381931,5.620745540129777e-05
duw,3380635,5.618591597243299e-05
hlg,3379684,5.6170110419307675e-05
rvh,3379492,5.616691939280919e-05
odx,3378622,5.6152460053987934e-05
wub,3378449,5.614958480615336e-05
utx,3378173,5.6144997705561786e-05
bdp,3377094,5.6127064801437484e-05
cqt,3375818,5.61058577711663e-05
mwf,3375116,5.6094190580531224e-05
gaq,3374537,5.6084567641246724e-05
pkr,3372371,5.604856887356069e-05
jms,3370958,5.602508491292339e-05
vyg,3366393,5.594921493393596e-05
vrc,3365839,5.594000749289346e-05
ioq,3365235,5.5929969055366976e-05
dxd,3364335,5.591501111865532e-05
bwm,3362735,5.5888419231167946e-05
wft,3362260,5.588052476457013e-05
hdw,3359607,5.583643209113012e-05
cbn,3356562,5.5785824405255706e-05
eoq,3354070,5.574440754049411e-05
kgd,3352340,5.571565506214838e-05
lvp,3351588,5.5703156875029316e-05
phv,3350815,5.569030966938698e-05
hrg,3348950,5.565931350053451e-05
tgf,3347619,5.5637192374130944e-05
fiq,3345650,5.5604467732591785e-05
buj,3344530,5.558585341135062e-05
ogz,3344304,5.558209730724303e-05
fji,3343241,5.55644303219936e-05
fmf,3341917,5.55424255350978e-05
uij,3340446,5.5517977618539084e-05
ktt,3339426,5.550102529026589e-05
qic,3339000,5.549394520022237e-05
lfj,3338821,5.5490970232809715e-05
qbo,3337969,5.5476810052722696e-05
ioz,3335118,5.542942663320611e-05
lvr,3330599,5.535432117098396e-05
yoz,3327509,5.5302965588273957e-05
vfu,3327399,5.530113739600919e-05
afx,3325337,5.526686710100984e-05
wfw,3324692,5.525614724636649e-05
pnd,3323836,5.524192058656074e-05
uky,3323486,5.523610361117288e-05
wyb,3320885,5.519287517407622e-05
fxc,3316016,5.5111952736466185e-05
sxr,3315411,5.510189767901002e-05
xgb,3314065,5.507952725366126e-05
ehg,3313531,5.5070652211212344e-05
agv,3311576,5.5038160248688706e-05
qhe,3309460,5.5002992477486655e-05
pvm,3307102,5.496380268330213e-05
vny,3307006,5.496220717005289e-05
ktp,3306045,5.494623541763078e-05
mfy,3305739,5.4941149719148816e-05
aaj,3304485,5.492030832733058e-05
lxt,3299666,5.4840216886204536e-05
smk,3299416,5.483606190378464e-05
wtv,3297907,5.48109824298981e-05
lrf,3297310,5.480106033187938e-05
fiu,3296240,5.478327700712218e-05
blj,3295054,5.4763565770522165e-05
ysz,3294349,5.4751848720098044e-05
wbs,3293668,5.474053054798623e-05
jrg,3292065,5.471388880070981e-05
ldx,3290245,5.4683640528692916e-05
caq,3288779,5.465927571178261e-05
duq,3288200,5.464965277249811e-05
snj,3287903,5.4644716653383264e-05
nxd,3286891,5.462789728454751e-05
dcz,3285179,5.459944396493601e-05
afh,3283553,5.4572419959276954e-05
bff,3281610,5.454012743590947e-05
dtg,3281051,5.4530836895218566e-05
qut,3280947,5.45291084225319e-05
qal,3278454,5.4487674937840624e-05
mvr,3274723,5.442566598020599e-05
jka,3273601,5.440701841910547e-05
gdn,3272488,5.438852043737206e-05
slk,3266656,5.429159300748056e-05
pgv,3264782,5.426044725926098e-05
vyh,3264567,5.4256873974379857e-05
kbc,3263401,5.423749513637343e-05
ivv,3262209,5.421768418019533e-05
rfh,3261108,5.419938563761808e-05
hrn,3259409,5.4171148377092426e-05
dpw,3258316,5.415298279395261e-05
owx,3258176,5.415065600379746e-05
khr,3257728,5.4143210275300996e-05
pgx,3257725,5.4143160415511956e-05
wlw,3255225,5.410161059131293e-05
